instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
530.9795224,24-01-2011,springer,2011,1,6.009291802,No,1.00050277,Working Day,Clear,0.02,0.0758,0.48,0.0896,0,15,14.99391213
7849.986589,28-11-2011,winter,2011,11,17.01187287,No,1.001384576,Working Day,Clear,0.58,0.5455,0.56,0.194,24,444,468.007036
6930.001606,21-10-2011,winter,2011,10,8.012021089,No,5.013821021,Working Day,Clear,0.4,0.4091,0.62,0.194,16,386,401.994704
4350.007424,5/7/2011,fall,2011,7,3.003209297,No,1.990541597,Working Day,Clear,0.66,0.6212,0.74,0.2239,1,7,7.978736925
14456.98635,30-08-2012,fall,2012,8,13.00971178,No,4.007621968,Working Day,Clear,0.76,0.6818,0.48,0.1045,76,214,289.999341
11296.0141,20-04-2012,summer,2012,4,20.00457845,No,5.010797217,Working Day,Clear,0.58,0.5455,0.56,0.1642,52,289,341.0009145
5156.999553,7/8/2011,fall,2011,8,17.99795626,No,-0.007458006,No work,Clear,0.72,0.697,0.74,0.0896,74,155,228.9955613
9229.003167,25-01-2012,springer,2012,1,10.00746061,No,3.004956954,Working Day,Mist,0.26,0.2273,0.7,0.3284,30,111,140.9902982
11921.00411,16-05-2012,summer,2012,5,21.01215432,No,3.004257927,Working Day,Clear,0.64,0.6061,0.73,0.194,63,330,392.9929071
7432.999682,11/11/2011,winter,2011,11,7.004704041,Yes,5.009413462,No work,Clear,0.28,0.2727,0.45,0.2537,5,116,121.003681
12204.0206,28-05-2012,summer,2012,5,15.99006013,Yes,1.010981631,No work,Clear,0.82,0.7879,0.56,0.3284,223,278,500.9973291
6189.998052,20-09-2011,fall,2011,9,11.00308662,No,2.006209734,Working Day,Light Snow,0.56,0.5303,0.88,0.1642,8,48,55.99911941
1143.003439,20-02-2011,springer,2011,2,9.013062743,No,-0.006767534,No work,Clear,0.22,0.2121,0.47,0.2836,7,48,54.99886572
7615.006658,18-11-2011,winter,2011,11,21.0087756,No,5.01062259,Working Day,Clear,0.28,0.2727,0.48,0.1642,3,108,111.0019764
14253.99402,22-08-2012,fall,2012,8,1.999430837,No,3.006522083,Working Day,Clear,0.62,0.5909,0.78,0,7,10,17.00253858
17146.99602,22-12-2012,springer,2012,12,4.989233409,No,5.997303651,No work,Clear,0.26,0.2273,0.48,0.4179,0,5,5.005463752
6905.988614,20-10-2011,winter,2011,10,7.990164206,No,3.998655475,Working Day,Clear,0.44,0.4394,0.67,0.5224,17,409,425.9929622
4889.999615,27-07-2011,fall,2011,7,14.98637032,No,3.006268172,Working Day,Clear,0.86,0.7424,0.26,0.2537,37,103,140.0158209
4840.005407,25-07-2011,fall,2011,7,13.00496785,No,1.00448786,Working Day,Mist,0.74,0.7121,0.74,0.1343,14,64,77.99888837
3957.997569,18-06-2011,summer,2011,6,19.00056833,No,5.99286311,No work,Mist,0.74,0.6667,0.51,0.1045,99,227,326.0001025
557.9999111,25-01-2011,springer,2011,1,10.00543946,No,1.997559382,Working Day,Mist,0.22,0.2424,0.6,0.1045,6,49,54.98443933
4621.992366,16-07-2011,fall,2011,7,11.00440722,No,5.993182635,No work,Clear,0.74,0.6667,0.48,0.2239,171,225,396.0045508
14933.01702,19-09-2012,fall,2012,9,8.97540896,No,2.996312935,Working Day,Clear,0.54,0.5152,0.6,0.2537,26,336,361.9869291
840.009076,7/2/2011,springer,2011,2,10.02661505,No,0.993733718,Working Day,Clear,0.24,0.2576,0.75,0.1045,6,49,55.00908406
9243.977368,26-01-2012,springer,2012,1,0.999745638,No,4.003065098,Working Day,Mist,0.28,0.3182,0.75,0,5,16,21.00265743
9597.006921,9/2/2012,springer,2012,2,19.00711692,No,4.003096613,Working Day,Clear,0.32,0.3333,0.33,0.1045,8,287,295.0126266
6998.995591,24-10-2011,winter,2011,10,4.976599013,No,0.981740944,Working Day,Clear,0.38,0.3939,0.87,0,2,19,21.01414083
10129.98869,3/3/2012,springer,2012,3,3.003086366,No,5.998067586,No work,Mist,0.36,0.3485,0.93,0.1642,1,20,20.98721902
510.9880624,23-01-2011,springer,2011,1,9.002596657,No,0.005871029,No work,Clear,0.1,0.0758,0.54,0.3582,3,25,28.00634635
11597.00917,3/5/2012,summer,2012,5,8.985373632,No,3.980922275,Working Day,Mist,0.48,0.4697,0.88,0.1045,25,279,303.9881475
12974.99717,29-06-2012,fall,2012,6,18.99899632,No,5.002434049,Working Day,Clear,0.9,0.8788,0.47,0.194,60,303,363.0111572
1138.001877,20-02-2011,springer,2011,2,2.998794081,No,-0.015001678,No work,Clear,0.22,0.1818,0.44,0.5522,9,9,18.00637459
13701.01764,30-07-2012,fall,2012,7,0.9858803,No,1.001424154,Working Day,Clear,0.7,0.6667,0.74,0,4,15,18.99668375
4666.996742,18-07-2011,fall,2011,7,8.013411243,No,1.020581728,Working Day,Clear,0.7,0.6515,0.7,0.194,18,329,346.9979789
8906.983329,11/1/2012,springer,2012,1,23.00797514,No,2.986019633,Working Day,Light Snow,0.34,0.3182,0.87,0.2239,0,9,9.002323261
10479.00776,17-03-2012,springer,2012,3,17.00853976,No,5.995319062,No work,Clear,0.64,0.6212,0.5,0.1343,291,357,647.9939319
2654.993323,25-04-2011,summer,2011,4,12.00524778,No,1.010881845,Working Day,Clear,0.66,0.6212,0.74,0.2537,48,140,188.0164252
991.0005169,13-02-2011,springer,2011,2,22.00682207,No,-0.000289575,No work,Clear,0.4,0.4091,0.35,0.2985,5,31,36.00213894
2160.995702,4/4/2011,summer,2011,4,21.00426582,No,0.995863733,Working Day,Mist,0.7,0.6364,0.3,0.4478,19,76,95.00437518
15136.98979,27-09-2012,winter,2012,9,20.99648124,No,4.017054871,Working Day,Light Snow,0.62,0.5758,0.83,0.2985,18,235,252.988699
10336.99466,11/3/2012,springer,2012,3,18.99856821,No,-0.019607987,No work,Clear,0.5,0.4848,0.31,0.2836,55,203,257.9857499
14270.00557,22-08-2012,fall,2012,8,17.99227797,No,2.994819942,Working Day,Light Snow,0.66,0.6212,0.61,0.2239,91,592,682.9925609
16206.99243,13-11-2012,winter,2012,11,0.008183369,No,2.018269626,Working Day,Mist,0.52,0.5,0.83,0.2836,5,18,22.98894256
2063.998312,31-03-2011,summer,2011,3,19.99415376,No,3.99143553,Working Day,Light Snow,0.28,0.2576,0.93,0.2836,6,79,84.99594178
10795.99694,30-03-2012,summer,2012,3,21.99792508,No,4.987765636,Working Day,Clear,0.36,0.3485,0.71,0.1642,23,130,153.0027891
8567.988907,28-12-2011,springer,2011,12,18.03014537,No,3.009648965,Working Day,Clear,0.26,0.2273,0.38,0.3284,10,159,169.0018544
8934.006585,13-01-2012,springer,2012,1,2.002555513,No,4.986784088,Working Day,Clear,0.4,0.4091,0.76,0.3582,1,13,14.00707401
15620.00312,18-10-2012,winter,2012,10,-0.002869588,No,4.006508219,Working Day,Clear,0.46,0.4545,0.88,0.194,4,53,57.0196279
4919.999639,28-07-2011,fall,2011,7,21.00893399,No,3.992577893,Working Day,Clear,0.78,0.7576,0.66,0.2836,31,165,196.0112663
11741.99886,9/5/2012,summer,2012,5,9.983465024,No,2.994698553,Working Day,Mist,0.62,0.6061,0.65,0.2537,40,113,152.9888152
8799.004216,7/1/2012,springer,2012,1,10.00189985,No,5.996911422,No work,Clear,0.28,0.303,0.75,0.0896,43,160,203.0049408
16928.00059,13-12-2012,winter,2012,12,2.000624446,No,4.008025105,Working Day,Mist,0.26,0.2424,0.56,0.2537,3,5,7.998312907
14567.01762,4/9/2012,fall,2012,9,2.99767668,No,2.003821932,Working Day,Mist,0.66,0.5909,0.89,0.0896,1,9,10.01290463
883.9895647,9/2/2011,springer,2011,2,6.993498191,No,3.007771413,Working Day,Clear,0.06,0.1061,0.49,0.1045,4,95,99.00381473
9415.994313,2/2/2012,springer,2012,2,4.99338681,No,3.995824916,Working Day,Light Snow,0.4,0.4091,0.82,0,0,19,18.97985782
11086.00319,12/4/2012,summer,2012,4,2.003655762,No,4.000078807,Working Day,Clear,0.32,0.303,0.61,0.2836,0,4,4.002185685
15009.01289,22-09-2012,fall,2012,9,13.01210719,No,5.990493423,No work,Clear,0.74,0.6667,0.51,0.3582,273,434,707.0194419
8120.992536,10/12/2011,winter,2011,12,-0.000724624,No,5.999959204,No work,Mist,0.26,0.2727,0.81,0.1045,11,66,77.01366313
7821.011372,27-11-2011,winter,2011,11,11.00585987,No,0.002971983,No work,Clear,0.5,0.4848,0.63,0.3582,83,157,239.9979257
11902.00919,16-05-2012,summer,2012,5,2.010282109,No,2.995823041,Working Day,Clear,0.56,0.5303,0.94,0.194,5,14,18.99015368
16260.00734,15-11-2012,winter,2012,11,5.000405151,No,4.013983018,Working Day,Mist,0.3,0.2879,0.61,0.2239,3,34,37.01136814
9650.003131,12/2/2012,springer,2012,2,0.011991538,No,0.009216923,No work,Light Snow,0.1,0.0758,0.68,0.3881,0,21,21.00121198
8270.007742,16-12-2011,winter,2011,12,4.977705361,No,5.014281615,Working Day,Clear,0.48,0.4697,0.44,0.3881,0,26,26.01749753
11806.02511,12/5/2012,summer,2012,5,1.997346876,No,6.002690998,No work,Clear,0.46,0.4545,0.59,0.1343,10,46,55.98910316
10380.00037,13-03-2012,springer,2012,3,13.99826347,No,1.99422884,Working Day,Clear,0.64,0.6212,0.53,0.3284,52,160,211.9978702
8744.999563,5/1/2012,springer,2012,1,4.032027524,No,3.988953939,Working Day,Mist,0.2,0.2273,0.59,0.0896,0,5,4.997019358
13285.99037,12/7/2012,fall,2012,7,18.01055106,No,3.996507798,Working Day,Clear,0.76,0.6818,0.45,0.1343,86,739,824.9967506
8474.008043,24-12-2011,springer,2011,12,16.98778991,No,6.011933238,No work,Clear,0.28,0.2879,0.45,0.1343,15,53,68.00118568
10679.98075,26-03-2012,summer,2012,3,2.000457342,No,1.004778484,Working Day,Clear,0.46,0.4545,0.88,0.2239,14,6,20.00276723
14606.00535,5/9/2012,fall,2012,9,17.99377059,No,2.99432362,Working Day,Clear,0.76,0.7424,0.75,0.194,82,757,839.0090157
10985.99799,7/4/2012,summer,2012,4,21.00058971,No,5.995573103,No work,Clear,0.5,0.4848,0.2,0.194,75,159,234.0041688
12391.98899,5/6/2012,summer,2012,6,11.99830358,No,1.986657426,Working Day,Mist,0.54,0.5152,0.56,0.2239,45,202,246.9988726
4862.00805,26-07-2011,fall,2011,7,10.99657588,No,1.98671829,Working Day,Clear,0.82,0.7121,0.3,0,49,102,150.979643
1597.00154,12/3/2011,springer,2011,3,0.00654804,No,5.98697818,No work,Clear,0.26,0.2727,0.6,0.1343,4,30,34.00693019
16864.00094,10/12/2012,winter,2012,12,9.994851644,No,0.998658877,Working Day,Mist,0.44,0.4394,0.94,0.2239,12,121,133.0029851
10155.99463,4/3/2012,springer,2012,3,5.001846647,No,0.000540176,No work,Mist,0.34,0.3182,0.46,0.2239,0,5,4.995640535
7920.00951,1/12/2011,winter,2011,12,14.99420738,No,4.009517648,Working Day,Clear,0.4,0.4091,0.4,0.2239,10,144,154.0025875
10334.98809,11/3/2012,springer,2012,3,17.00790159,No,0.007034682,No work,Clear,0.52,0.5,0.27,0.2985,199,299,497.9959868
14629.00444,6/9/2012,fall,2012,9,16.99455879,No,4.013768436,Working Day,Clear,0.74,0.697,0.7,0.2537,67,741,808.0100146
2073.000066,1/4/2011,summer,2011,4,4.994991393,No,4.986050752,Working Day,Light Snow,0.24,0.2273,0.93,0.2239,1,11,12.01601797
9487.994939,5/2/2012,springer,2012,2,5.003721322,No,-0.00280306,No work,Light Snow,0.26,0.2576,0.81,0.194,0,4,4.005163529
5625.000051,27-08-2011,fall,2011,8,5.994509255,No,5.990478895,No work,Mist,0.7,0.6667,0.84,0.2985,3,15,18.00846763
938.9926066,11/2/2011,springer,2011,2,17.00450449,No,5.006750739,Working Day,Clear,0.3,0.3333,0.24,0,18,193,210.9997089
8176.991684,12/12/2011,winter,2011,12,8.000846665,No,0.995194107,Working Day,Mist,0.16,0.1818,0.8,0.1045,7,378,385.0094392
762.0009335,4/2/2011,springer,2011,2,2.993818033,No,4.996606324,Working Day,Mist,0.14,0.1667,0.63,0.1045,0,1,0.995161551
12941.99002,28-06-2012,fall,2012,6,10.00077568,No,4.007471715,Working Day,Clear,0.74,0.6667,0.48,0.194,40,144,183.9970903
1670.008411,15-03-2011,springer,2011,3,3.982324733,No,2.000739132,Working Day,Clear,0.24,0.2576,0.75,0.0896,1,1,2.01485191
7128.99615,29-10-2011,winter,2011,10,15.00193385,No,5.99848741,No work,Light Snow,0.22,0.2121,0.93,0.2537,3,38,40.97898309
12092.00393,24-05-2012,summer,2012,5,0.008796956,No,3.973714827,Working Day,Clear,0.6,0.5606,0.83,0.0896,7,49,56.00246295
7309.005174,6/11/2011,winter,2011,11,2.993713449,No,-0.005978795,No work,Clear,0.24,0.2879,0.87,0,5,4,8.978941135
1127.002417,19-02-2011,springer,2011,2,15.98754758,No,6.007021396,No work,Clear,0.44,0.4394,0.16,0.6418,39,81,119.9977674
6021.995928,13-09-2011,fall,2011,9,10.98555839,No,2.009349695,Working Day,Clear,0.7,0.6515,0.61,0.1642,33,120,153.005874
6437.992262,30-09-2011,winter,2011,9,19.01307324,No,4.995813315,Working Day,Clear,0.54,0.5152,0.52,0.2836,42,332,374.0054144
7040.003414,25-10-2011,winter,2011,10,21.99703047,No,2.022293802,Working Day,Clear,0.46,0.4545,0.67,0.194,22,148,169.9899049
4136.015355,26-06-2011,fall,2011,6,5.005969615,No,0.004094751,No work,Clear,0.6,0.6061,0.64,0,3,9,11.99523802
15111.98744,26-09-2012,winter,2012,9,20.00305044,No,3.010317205,Working Day,Clear,0.66,0.6212,0.69,0.194,45,389,433.9837137
11965.01396,18-05-2012,summer,2012,5,17.0007636,No,5.020841139,Working Day,Clear,0.66,0.6212,0.34,0.1343,124,688,811.9967018
8711.996392,3/1/2012,springer,2012,1,18.98988077,No,1.989534582,Working Day,Clear,0.12,0.0909,0.28,0.4179,4,152,155.9939567
7905.001426,1/12/2011,winter,2011,12,0.00918783,No,3.993115847,Working Day,Clear,0.28,0.2576,0.52,0.3284,1,19,19.98726401
2284.000075,10/4/2011,summer,2011,4,-0.001296811,No,0.007143919,No work,Mist,0.38,0.3939,0.87,0.0896,5,48,53.00655923
2478.007079,18-04-2011,summer,2011,4,2.991167168,No,0.994179839,Working Day,Clear,0.42,0.4242,0.62,0.1045,6,1,7.008993608
3093.983799,13-05-2011,summer,2011,5,19.00614837,No,5.022272428,Working Day,Mist,0.52,0.5,0.83,0.194,25,245,270.0146437
7207.988862,1/11/2011,winter,2011,11,22.00642667,No,2.002649407,Working Day,Clear,0.36,0.3788,0.81,0,5,91,95.99381018
9395.0003,1/2/2012,springer,2012,2,8.006023822,No,2.998997628,Working Day,Light Snow,0.36,0.3636,0.73,0.1045,15,505,520.0139816
14842.00688,15-09-2012,fall,2012,9,14.00197356,No,5.999508459,No work,Clear,0.68,0.6364,0.34,0.3284,325,390,714.9839524
6228.006169,22-09-2011,fall,2011,9,1.011211195,No,3.995279547,Working Day,Mist,0.6,0.5152,0.94,0.0896,5,6,10.99033865
13280.9856,12/7/2012,fall,2012,7,13.00025676,No,4.002544335,Working Day,Clear,0.8,0.697,0.33,0.2239,52,225,277.0071194
3536.01049,1/6/2011,summer,2011,6,5.011356451,No,2.986147545,Working Day,Mist,0.66,0.5909,0.89,0.0896,2,19,20.98214359
10582.98422,22-03-2012,summer,2012,3,1.004785175,No,4.018996388,Working Day,Clear,0.52,0.5,0.83,0.0896,14,16,30.00098806
2914.011646,6/5/2011,summer,2011,5,6.993439703,No,4.989395856,Working Day,Clear,0.4,0.4091,0.82,0,20,202,221.9884692
2340.979712,12/4/2011,summer,2011,4,10.00599649,No,2.017688791,Working Day,Light Snow,0.5,0.4848,0.82,0.4179,6,34,39.99804137
5289.996657,13-08-2011,fall,2011,8,7.004648917,No,5.998301462,No work,Mist,0.66,0.6212,0.74,0.194,10,34,44.00277897
597.9863237,28-01-2011,springer,2011,1,2.007658872,No,4.988396938,Working Day,Mist,0.2,0.2121,0.75,0.1642,0,2,2.000921976
15025.99831,23-09-2012,winter,2012,9,6.004315993,No,-0.004225476,No work,Clear,0.44,0.4394,0.62,0.2537,5,11,16.01647379
7145.989577,30-10-2011,winter,2011,10,7.985585469,No,0.006143216,No work,Clear,0.26,0.2576,0.7,0.2239,20,60,79.97897504
2903.016876,5/5/2011,summer,2011,5,19.99107997,No,3.987498603,Working Day,Clear,0.5,0.4848,0.34,0.1642,33,225,258.0143455
8955.99488,14-01-2012,springer,2012,1,0.015915997,No,6.006478399,No work,Clear,0.16,0.1818,0.47,0.1045,2,42,44.00109327
7694.99187,22-11-2011,winter,2011,11,5.005489933,No,2.01121484,Working Day,Light Snow,0.38,0.3939,0.94,0.1642,1,17,17.99723367
4830.9962,25-07-2011,fall,2011,7,4.007833561,No,0.986889509,Working Day,Clear,0.72,0.7121,0.84,0.0896,0,6,5.99544628
9834.986301,19-02-2012,springer,2012,2,17.00151775,No,0.000582436,No work,Mist,0.3,0.2879,0.49,0.2537,22,135,156.986869
10490.00693,18-03-2012,springer,2012,3,4.011603243,No,0.010342418,No work,Mist,0.42,0.4242,0.94,0.1642,6,8,14.00920788
15768.99808,24-10-2012,winter,2012,10,4.986870778,No,3.00174786,Working Day,Clear,0.5,0.4848,0.82,0,1,52,53.01212695
10364.97764,12/3/2012,springer,2012,3,22.99953973,No,1.004788184,Working Day,Clear,0.56,0.5303,0.56,0.2239,10,53,62.99133663
2160.988269,4/4/2011,summer,2011,4,20.99355762,No,0.997211138,Working Day,Mist,0.7,0.6364,0.3,0.4478,19,76,94.99663295
13269.02069,12/7/2012,fall,2012,7,0.996979154,No,4.002078078,Working Day,Mist,0.66,0.6212,0.61,0,0,21,20.98988798
14486.02663,31-08-2012,fall,2012,8,17.97942813,No,5.003326447,Working Day,Clear,0.86,0.7576,0.36,0.2537,87,459,545.9924376
2923.002569,6/5/2011,summer,2011,5,16.00285109,No,5.003406286,Working Day,Clear,0.6,0.6212,0.4,0.2537,82,262,344.0311501
3805.005696,12/6/2011,summer,2011,6,10.00025995,No,0.002891418,No work,Clear,0.76,0.7121,0.58,0.0896,120,191,310.9880728
2369.006893,13-04-2011,summer,2011,4,14.007186,No,2.990423687,Working Day,Mist,0.42,0.4242,0.77,0.2537,24,82,105.9745713
15157.99726,28-09-2012,winter,2012,9,18.00809185,No,4.995683292,Working Day,Mist,0.64,0.6212,0.5,0.2239,58,609,666.9932085
8093.982722,8/12/2011,winter,2011,12,20.99055418,No,3.989712301,Working Day,Clear,0.28,0.303,0.61,0.0896,4,135,139.0132852
3932.995538,17-06-2011,summer,2011,6,17.98762939,No,5.00000394,Working Day,Light Snow,0.76,0.6818,0.4,0.194,62,388,449.9933217
11552.99207,1/5/2012,summer,2012,5,12.98209609,No,1.997236105,Working Day,Mist,0.72,0.6667,0.51,0.2239,41,208,248.992095
5609.011836,26-08-2011,fall,2011,8,14.00479198,No,5.013112665,Working Day,Clear,0.8,0.7727,0.59,0,55,164,218.9958838
12899.98099,26-06-2012,fall,2012,6,16.02368042,No,2.001143424,Working Day,Clear,0.72,0.6364,0.26,0.4925,67,349,415.9933101
9292.986209,28-01-2012,springer,2012,1,2.013209776,No,6.020539728,No work,Clear,0.26,0.303,0.6,0,3,38,41.00290984
9863.013416,20-02-2012,springer,2012,2,21.99585361,Yes,1.000741168,No work,Clear,0.3,0.3182,0.45,0.0896,9,53,61.99156856
5532.005485,23-08-2011,fall,2011,8,9.00595168,No,1.99190333,Working Day,Mist,0.66,0.6212,0.44,0,34,191,224.9956474
10413.01693,14-03-2012,springer,2012,3,22.9954086,No,2.995991264,Working Day,Clear,0.56,0.5303,0.43,0.1642,19,72,91.00784445
6345.009366,26-09-2011,winter,2011,9,22.0165037,No,0.980289463,Working Day,Clear,0.62,0.5455,0.94,0.1343,14,122,136.0026137
16759.99405,6/12/2012,winter,2012,12,2.013205333,No,4.019778121,Working Day,Clear,0.24,0.2121,0.52,0.2836,0,9,8.992214128
7887.985839,30-11-2011,winter,2011,11,6.999061932,No,2.979151802,Working Day,Clear,0.26,0.2727,0.81,0.1045,9,276,284.9844872
16158.99069,11/11/2012,winter,2012,11,-0.02174143,No,-0.006398721,No work,Clear,0.34,0.3485,0.81,0.0896,14,110,124.0121213
3679.998315,7/6/2011,summer,2011,6,5.001219936,No,1.981702407,Working Day,Clear,0.58,0.5455,0.88,0.1642,2,30,32.00952631
7540.985842,15-11-2011,winter,2011,11,19.00088096,No,1.985500188,Working Day,Mist,0.5,0.4848,0.72,0.3582,27,259,285.9945481
9488.986393,5/2/2012,springer,2012,2,6.008829291,No,-0.006327009,No work,Mist,0.26,0.2424,0.7,0.2537,0,4,4.000261162
7075.015079,27-10-2011,winter,2011,10,9.005961602,No,3.991712759,Working Day,Mist,0.5,0.4848,0.82,0.1642,16,155,171.0060358
3996.997103,20-06-2011,summer,2011,6,10.00154888,No,1.010652153,Working Day,Mist,0.6,0.5758,0.78,0.2537,33,58,90.9835787
5695.998545,30-08-2011,fall,2011,8,17.9931553,No,1.993422327,Working Day,Clear,0.7,0.6364,0.45,0.1642,60,516,576.0121328
14235.98991,21-08-2012,fall,2012,8,7.985710674,No,1.994796437,Working Day,Clear,0.6,0.5758,0.78,0.1343,27,696,722.9984741
2367.004694,13-04-2011,summer,2011,4,12.00887181,No,2.988694006,Working Day,Light Snow,0.42,0.4242,0.82,0.2537,12,83,95.01106998
14164.98926,18-08-2012,fall,2012,8,8.974630014,No,5.993423203,No work,Clear,0.66,0.6212,0.65,0.2836,81,211,292.0027392
6765.006139,14-10-2011,winter,2011,10,10.01189033,No,5.010898274,Working Day,Light Snow,0.54,0.5152,0.88,0.3582,17,108,124.9887858
15528.0077,14-10-2012,winter,2012,10,3.99177658,No,0.006045573,No work,Clear,0.42,0.4242,0.77,0.2836,2,10,11.9884859
16293.01088,16-11-2012,winter,2012,11,14.01059724,No,4.998822855,Working Day,Clear,0.42,0.4242,0.35,0.1045,47,204,251.0036769
1615.001739,12/3/2011,springer,2011,3,18.00485951,No,5.987112342,No work,Clear,0.42,0.4242,0.54,0.1642,54,91,144.9965124
14396.97827,28-08-2012,fall,2012,8,1.014228998,No,1.998649088,Working Day,Clear,0.68,0.6364,0.89,0.194,4,17,21.00620018
16881.01676,11/12/2012,winter,2012,12,2.999813688,No,1.988053996,Working Day,Light Snow,0.36,0.3333,0.76,0.2836,0,3,2.993883184
16889.00608,11/12/2012,winter,2012,12,11.00804545,No,2.006032149,Working Day,Mist,0.36,0.3333,0.53,0.3582,28,145,172.9997653
5734.002574,1/9/2011,fall,2011,9,8.012289735,No,4.008784209,Working Day,Clear,0.62,0.5909,0.73,0.1343,31,467,497.985804
3216.998412,18-05-2011,summer,2011,5,22.00333185,No,2.985724011,Working Day,Clear,0.52,0.5,0.83,0,14,103,117.0005463
4365.010189,5/7/2011,fall,2011,7,18.02512267,No,1.996109031,Working Day,Clear,0.8,0.7576,0.55,0.1642,70,426,495.9802132
12270.00406,31-05-2012,summer,2012,5,9.994563339,No,3.997006073,Working Day,Clear,0.7,0.6364,0.39,0.3881,65,155,220.0048642
13830.01287,4/8/2012,fall,2012,8,9.982909591,No,5.996216366,No work,Clear,0.82,0.7727,0.57,0.194,108,288,395.9995168
4960.994005,30-07-2011,fall,2011,7,13.9878859,No,6.007710834,No work,Clear,0.9,0.7879,0.29,0,112,193,304.9996708
8302.001663,17-12-2011,winter,2011,12,13.00308556,No,5.99325875,No work,Mist,0.28,0.2727,0.48,0.2537,32,204,235.9945364
8842.000864,9/1/2012,springer,2012,1,5.004979727,No,0.999935996,Working Day,Mist,0.2,0.2273,0.64,0.0896,0,21,20.98582619
7730.995212,23-11-2011,winter,2011,11,17.00807409,No,2.979139335,Working Day,Light Snow,0.38,0.3939,0.71,0.3881,7,156,163.0073713
16979.99323,15-12-2012,winter,2012,12,6.028165105,No,5.981235518,No work,Mist,0.24,0.2879,0.75,0,0,11,10.98326064
978.9873564,13-02-2011,springer,2011,2,9.998183892,No,0.000953944,No work,Clear,0.3,0.2727,0.45,0.3284,19,86,105.0151827
731.0071942,2/2/2011,springer,2011,2,19.00065339,No,2.999169865,Working Day,Clear,0.28,0.2424,0.45,0.4925,3,88,91.00356665
57.01191087,3/1/2011,springer,2011,1,11.00842506,No,1.024207661,Working Day,Clear,0.2,0.1818,0.4,0.3284,10,41,50.98954495
2243.991526,8/4/2011,summer,2011,4,7.998749283,No,4.978303943,Working Day,Light Snow,0.34,0.3333,0.87,0.1642,13,208,221.0123311
1702.010845,16-03-2011,springer,2011,3,12.99475221,No,3.011160129,Working Day,Mist,0.4,0.4091,0.76,0.1343,18,81,99.00089187
8304.007254,17-12-2011,winter,2011,12,15.00234049,No,6.000094031,No work,Clear,0.28,0.2576,0.45,0.2836,33,195,228.0078514
